Pedro Aguiar,Braga, 04 07 12 17 
Beatriz Gomes,Portalegre, 01 14 19 20 
Luisa Nunes,Lisboa, 01 09 14 16 
Rogerio Teixeira,Vila Real, 03 07 11 14 
David Santos,Viana do Castelo, 01 12 16 19 
Helena Pinto,Coimbra, 05 12 14 17 
Pedro Pascoal,Vila Real, 01 09 15 20 
David Pinho,Porto, 04 13 16 19 
Agostinho Marinho,Evora, 04 06 10 14 
Soraia Chaves,Braga, 04 06 07 20 
Carlos Salgado,Faro, 02 04 06 12 
Fernando Morais,Setubal, 04 14 17 19 
Filipe Pinho,Lisboa, 02 04 09 19 
David Teixeira,Castelo Branco, 01 06 13 14 
Filipa Lopes,Setubal, 02 04 07 16 
Ana Melo,Braga, 01 12 14 18 
Daniel Melo,Coimbra, 03 08 14 16 
Luis Salgado,Evora, 02 06 07 10 
Fernando Vilela,Porto, 06 07 19 20 
Antonio Oliveira,Santarem, 01 04 07 16 
Fernanda Pinho,Beja, 06 12 16 19 
Paulo Trindade,Setubal, 08 15 18 19 
Paula Rodrigues,Beja, 04 07 09 12 
Jose Nunes,Viana do Castelo, 02 06 09 16 
Zacarias Pinho,Evora, 04 07 16 17 
Filipa Nunes,Beja, 11 12 19 20 
Joao Pinto,Lisboa, 01 06 15 19 
Joao Teixeira,Braga, 01 05 11 18 
Alexandre Oliveira,Porto, 04 05 06 08 
Bernardo Pinto,Braga, 01 09 16 20 
Ana Marinho,Santarem, 01 07 11 12 
Luis Rodrigues,Viseu, 12 14 15 16 
Zacarias Bastos,Lisboa, 10 13 16 17 
Filipe Santos,Evora, 03 07 14 19 
Filipe Pereira,Santarem, 01 08 10 14 
Beatriz Jesus,Leiria, 11 16 17 20 
Julio Abreu,Coimbra, 03 08 09 16 
Bernardo Pinto,Aveiro, 03 12 15 20 
Helena Morais,Setubal, 02 12 16 18 
Susana Melo,Setubal, 02 04 09 11 
Susana Aguiar,Guarda, 05 12 14 17 
Maria Barbosa,Evora, 01 03 06 09 
Eduarda Teixeira,Leiria, 04 05 12 15 
Eduardo Pascoal,Leiria, 03 05 09 18 
Luis Seabra,Braganca, 03 06 13 19 
Rogerio Aguiar,Vila Real, 03 04 06 18 
David Salgado,Coimbra, 03 06 11 16 
Luis Abreu,Braganca, 03 06 16 20 
Rogerio Pinho,Viana do Castelo, 02 14 16 20 
Filipe Andrade,Leiria, 11 15 19 20 
Eduarda Pinto,Coimbra, 02 06 09 17 
Fernando Jesus,Castelo Branco, 01 08 15 19 
Inacio Nunes,Coimbra, 06 08 09 17 
Soraia Barbosa,Portalegre, 03 08 12 18 
Zacarias Aguiar,Porto, 03 07 08 10 
Rogerio Barbosa,Santarem, 03 06 07 18 
Fernando Aguiar,Coimbra, 03 06 15 17 
Inacio Santos,Evora, 02 03 04 10 
Fernanda Marinho,Aveiro, 02 13 17 19 
Pedro Abreu,Viseu, 11 14 15 20 
Diogo Silva,Guarda, 03 09 13 15 
Paula Chaves,Viana do Castelo, 01 08 09 11 
Inacio Salgado,Viseu, 02 05 14 16 
Maria Salgado,Aveiro, 02 04 15 18 
David Aguiar,Braga, 04 15 16 18 
Maria Morais,Viseu, 05 06 10 11 
Rogerio Pinho,Braganca, 07 11 16 17 
Agostinho Barbosa,Setubal, 12 14 16 17 
Rogerio Aguiar,Porto, 05 07 14 17 
Carla Aguiar,Faro, 06 08 14 19 
Sonia Bastos,Braga, 01 12 13 18 
Luis Marques,Beja, 05 07 13 14 
Bernardo Aguiar,Evora, 03 12 13 20 
Susana Salgado,Viseu, 02 03 14 15 
Ana Andrade,Leiria, 01 05 15 17 
Joana Chaves,Aveiro, 01 10 14 19 
Joana Barbosa,Coimbra, 02 13 16 17 
Maria Seabra,Viseu, 16 17 19 20 
Zacarias Melo,Castelo Branco, 02 07 10 16 
David Salgado,Evora, 08 09 10 13 
Filipa Andrade,Coimbra, 02 05 10 14 
Carla Aguiar,Coimbra, 06 09 15 20 
Beatriz Rodrigues,Lisboa, 02 03 06 17 
Rogerio Aguiar,Viana do Castelo, 05 06 09 17 
Xavier Melo,Guarda, 05 09 14 19 
Beatriz Santos,Porto, 03 09 10 17 
Julio Gomes,Aveiro, 09 10 11 16 
Agostinho Nunes,Guarda, 02 06 09 15 
Rogerio Chaves,Santarem, 02 05 09 11 
Pedro Pereira,Castelo Branco, 01 16 17 19 
Carlos Salgado,Evora, 04 14 15 19 
Beatriz Vilela,Coimbra, 02 04 08 16 
Soraia Lopes,Lisboa, 01 10 11 12 
Sonia Morais,Coimbra, 04 07 11 13 
Paula Barbosa,Evora, 05 07 08 15 
Zacarias Chaves,Setubal, 04 06 17 20 
David Trindade,Viseu, 11 12 14 20 
Helena Gomes,Viana do Castelo, 03 06 11 13 
Luis Bastos,Evora, 01 02 06 07 
Filipe Nunes,Portalegre, 03 05 07 09 
Sonia Pinho,Portalegre, 01 02 07 08 
Soraia Teixeira,Coimbra, 02 14 19 20 
Filipe Pinto,Viseu, 05 06 15 16 
Carlos Chaves,Coimbra, 01 07 09 13 
Helena Jesus,Coimbra, 03 05 11 12 
Rogerio Marques,Guarda, 07 16 18 20 
Ana Aguiar,Santarem, 03 05 06 13 
Sonia Barbosa,Braganca, 01 09 11 12 
Julio Pinho,Portalegre, 03 05 06 12 
Alexandra Marinho,Leiria, 01 15 19 20 
David Batista,Porto, 05 08 10 12 
Inacio Lopes,Portalegre, 01 03 09 12 
Rogerio Nunes,Evora, 02 05 13 18 
Agostinho Morais,Porto, 05 08 11 20 
Xavier Rodrigues,Viseu, 04 05 09 15 
David Chaves,Aveiro, 07 08 09 14 
Xavier Oliveira,Vila Real, 01 06 12 15 
Alexandra Aguiar,Viseu, 01 06 09 18 
Carla Melo,Castelo Branco, 04 08 13 18 
Daniela Seabra,Evora, 01 05 10 11 
Joana Vilela,Braga, 01 07 10 18 
Daniela Aguiar,Setubal, 02 11 16 20 
Soraia Trindade,Evora, 02 05 08 13 
Daniel Jesus,Aveiro, 14 15 16 19 
Julio Nunes,Porto, 02 03 06 16 
Paulo Jesus,Leiria, 01 06 08 14 
Joana Bastos,Faro, 06 13 18 19 
Carlos Marinho,Castelo Branco, 02 04 11 12 
Julio Chaves,Porto, 01 08 17 20 
Bernardo Pereira,Vila Real, 04 07 09 19 
Ana Trindade,Braga, 01 15 18 20 
Jose Abreu,Faro, 05 06 12 16 
Antonio Batista,Guarda, 04 05 12 15 
Julio Bastos,Beja, 10 14 19 20 
Eduarda Salgado,Lisboa, 05 06 07 13 
Zacarias Vilela,Coimbra, 11 16 19 20 
Paulo Nunes,Braganca, 01 04 14 19 
Maria Morais,Castelo Branco, 01 04 05 06 
Zacarias Trindade,Castelo Branco, 02 06 07 15 
Maria Salgado,Viana do Castelo, 02 04 10 16 
Alexandre Lopes,Leiria, 05 09 10 19 
Susana Costa,Guarda, 10 11 18 20 
Diogo Nunes,Lisboa, 01 08 12 18 
Fernanda Gomes,Viana do Castelo, 01 02 15 17 
Eduarda Bastos,Viana do Castelo, 04 12 15 19 
Sonia Lopes,Portalegre, 02 06 09 15 
Carlos Seabra,Braga, 09 13 17 20 
Rogerio Jesus,Santarem, 10 13 17 19 
Fernando Batista,Portalegre, 02 10 13 15 
Luis Pinho,Coimbra, 12 17 19 20 
Fernando Seabra,Viana do Castelo, 03 07 11 13 
Alexandre Barbosa,Faro, 01 03 11 12 
Alexandra Costa,Setubal, 08 09 12 20 
Jose Aguiar,Santarem, 10 11 19 20 
Diogo Seabra,Braga, 06 08 11 20 
Alexandre Pascoal,Viseu, 04 08 15 16 
Joana Abreu,Viseu, 09 10 11 15 
Julio Batista,Braganca, 08 14 15 19 
Beatriz Jesus,Evora, 06 10 13 20 
Antonio Andrade,Faro, 03 06 10 20 
Bernardo Nunes,Coimbra, 01 09 10 14 
Paulo Pascoal,Viseu, 02 06 07 10 
Rogerio Batista,Guarda, 04 08 15 17 
Bernardo Pereira,Castelo Branco, 06 07 10 18 
Sonia Marinho,Aveiro, 02 09 15 19 
Joao Seabra,Porto, 08 12 15 19 
Eduarda Aguiar,Aveiro, 01 04 06 17 
Joao Aguiar,Santarem, 04 12 14 15 
Daniela Rodrigues,Castelo Branco, 02 13 16 20 
Luis Pereira,Viseu, 06 09 16 19 
Bernardo Abreu,Beja, 02 07 11 19 
Zacarias Marques,Viseu, 08 12 13 18 
Jose Andrade,Braga, 02 03 04 08 
Antonio Rodrigues,Guarda, 05 08 09 12 
Agostinho Rodrigues,Porto, 06 10 14 16 
Eduardo Pinho,Evora, 02 03 12 18 
Jose Pascoal,Portalegre, 05 09 14 15 
Zacarias Lopes,Faro, 03 04 14 17 
Antonio Pinto,Porto, 06 09 16 18 
Daniela Pinto,Braga, 02 04 09 16 
Filipe Morais,Porto, 03 06 17 19 
Sonia Abreu,Setubal, 11 14 17 19 
Xavier Rodrigues,Viseu, 06 08 11 17 
Sonia Pereira,Faro, 11 13 15 20 
Ana Santos,Portalegre, 04 06 10 18 
Rogerio Trindade,Aveiro, 03 09 10 14 
Zacarias Aguiar,Castelo Branco, 05 06 11 15 
Luisa Gomes,Evora, 07 09 17 18 
David Bastos,Faro, 03 15 16 17 
Daniela Silva,Viseu, 05 14 16 19 
Soraia Bastos,Vila Real, 06 07 15 17 
Eduardo Barbosa,Leiria, 11 12 14 20 
Filipe Santos,Lisboa, 09 14 16 20 
Carla Salgado,Aveiro, 03 05 06 08 
Antonio Barbosa,Viseu, 07 09 14 18 
Inacio Barbosa,Castelo Branco, 07 08 15 20 
Alexandra Seabra,Setubal, 06 11 17 18 
Antonio Salgado,Viseu, 01 04 13 14 
Agostinho Vilela,Castelo Branco, 07 13 15 20 
Jose Aguiar,Coimbra, 06 15 18 20 
Carla Andrade,Guarda, 09 11 14 17 
David Barbosa,Aveiro, 03 05 15 16 
Soraia Jesus,Viseu, 03 06 13 20 
David Salgado,Viseu, 05 06 13 18 
Ana Abreu,Braga, 06 08 09 10 
Zacarias Pereira,Santarem, 10 11 12 19 
Ana Teixeira,Leiria, 04 07 10 20 
Zacarias Pereira,Castelo Branco, 01 07 08 10 
David Salgado,Setubal, 04 09 12 19 
Ana Rodrigues,Evora, 02 11 14 16 
Jose Lopes,Braga, 02 04 13 14 
Julio Santos,Braga, 08 12 14 15 
Soraia Lopes,Beja, 02 05 08 13 
Eduardo Morais,Santarem, 02 07 10 11 
Daniel Trindade,Viana do Castelo, 05 15 17 19 
Luis Abreu,Lisboa, 01 04 15 19 
Helena Barbosa,Beja, 07 08 14 16 
Ana Bastos,Porto, 03 08 14 15 
Bernardo Gomes,Faro, 15 16 17 18 
Daniel Salgado,Beja, 05 08 17 20 
Zacarias Morais,Portalegre, 03 05 14 19 
Daniel Pinto,Coimbra, 02 07 14 18 
Alexandra Abreu,Portalegre, 02 03 13 19 
Susana Lopes,Setubal, 06 09 14 20 
Antonio Seabra,Coimbra, 04 10 18 20 
Eduarda Pinho,Beja, 02 08 11 13 
Alexandra Melo,Viana do Castelo, 02 05 10 17 
Sonia Lopes,Viana do Castelo, 06 16 18 20 
Carla Morais,Leiria, 08 10 11 15 
David Nunes,Santarem, 01 07 11 15 
Bernardo Rodrigues,Santarem, 05 10 15 19 
Julio Chaves,Braganca, 09 10 14 15 
Luisa Costa,Viseu, 04 06 15 20 
Pedro Nunes,Viana do Castelo, 01 05 07 11 
Fernando Melo,Lisboa, 05 11 16 17 
Daniel Marques,Guarda, 02 04 13 15 
Luisa Bastos,Santarem, 01 08 12 19 
Eduarda Santos,Porto, 09 15 16 20 
Rogerio Marinho,Porto, 01 06 08 19 
Carlos Jesus,Braganca, 02 03 08 12 
Rogerio Aguiar,Evora, 03 06 10 14 
Jose Pereira,Leiria, 01 04 06 18 
Maria Batista,Porto, 08 09 14 18 
David Andrade,Setubal, 01 02 09 18 
Paulo Andrade,Beja, 02 05 13 20 
Carla Oliveira,Castelo Branco, 04 18 19 20 
Maria Andrade,Santarem, 02 08 09 10 
Pedro Salgado,Faro, 02 04 08 18 
Pedro Chaves,Santarem, 01 02 04 17 
Inacio Rodrigues,Vila Real, 01 05 12 16 
Helena Pinho,Beja, 05 12 15 18 
Carlos Trindade,Faro, 03 08 16 19 
Daniel Trindade,Faro, 03 08 16 17 
Joao Marinho,Vila Real, 01 03 10 18 
Pedro Andrade,Lisboa, 02 09 10 12 
Inacio Teixeira,Guarda, 01 04 10 14 
Jose Batista,Viseu, 01 08 09 11 
Maria Teixeira,Aveiro, 01 04 06 12 
Zacarias Pereira,Viana do Castelo, 08 11 15 16 
Daniel Abreu,Porto, 01 04 13 15 
Jose Gomes,Braganca, 03 06 08 20 
Julio Oliveira,Viana do Castelo, 11 16 17 19 
Antonio Marques,Viseu, 12 17 18 19 
Susana Oliveira,Portalegre, 01 15 17 20 
Helena Abreu,Lisboa, 04 07 16 19 
Bernardo Bastos,Guarda, 01 07 16 18 
Maria Rodrigues,Vila Real, 02 06 12 19 
Julio Silva,Setubal, 01 07 08 12 
Daniel Pinto,Viana do Castelo, 02 06 08 12 
Rogerio Pinto,Vila Real, 07 09 18 20 
Diogo Seabra,Viseu, 04 08 09 11 
Jose Andrade,Leiria, 04 09 12 17 
Alexandra Santos,Viseu, 01 02 05 20 
Pedro Bastos,Guarda, 11 12 13 14 
Filipa Aguiar,Faro, 07 08 13 18 
Agostinho Oliveira,Braga, 03 11 12 16 
Pedro Vilela,Evora, 05 12 15 19 
Eduarda Silva,Vila Real, 01 11 15 16 
Daniel Teixeira,Coimbra, 03 04 07 15 
Joao Lopes,Coimbra, 01 08 11 20 
Bernardo Aguiar,Porto, 01 04 05 11 
Joao Abreu,Vila Real, 01 07 14 16 
Luis Barbosa,Faro, 04 05 06 12 
Inacio Marinho,Faro, 02 03 12 14 
Susana Silva,Aveiro, 10 12 13 16 
Fernando Barbosa,Lisboa, 01 11 15 18 
Fernando Abreu,Evora, 07 10 18 19 
Luis Abreu,Portalegre, 01 03 05 11 
Sonia Lopes,Aveiro, 02 08 12 14 
Inacio Pereira,Beja, 01 03 13 19 
Alexandre Santos,Lisboa, 03 06 14 19 
Rogerio Rodrigues,Viana do Castelo, 08 14 15 16 
Diogo Pascoal,Guarda, 03 07 11 13 
Daniela Jesus,Coimbra, 06 08 10 11 
Filipe Salgado,Viana do Castelo, 06 11 14 18 
Rogerio Bastos,Viana do Castelo, 05 11 13 14 
Eduardo Aguiar,Porto, 03 16 18 20 
Soraia Aguiar,Guarda, 05 13 15 19 
Beatriz Chaves,Faro, 01 03 04 12 
Ana Rodrigues,Guarda, 03 04 06 11 
Filipe Trindade,Evora, 05 09 15 19 
Eduardo Santos,Coimbra, 01 02 05 17 
Helena Marinho,Viana do Castelo, 01 08 13 17 
Agostinho Andrade,Viana do Castelo, 08 09 18 20 
Fernando Andrade,Porto, 03 11 13 17 
Luis Nunes,Coimbra, 06 07 13 19 
Joao Morais,Evora, 02 03 07 11 
Sonia Pinho,Evora, 01 02 09 18 
Antonio Jesus,Braganca, 03 07 16 17 
Fernanda Chaves,Aveiro, 03 04 06 11 
Eduardo Abreu,Santarem, 12 13 18 20 
Helena Marques,Leiria, 02 03 09 17 
Beatriz Marinho,Braga, 04 07 11 14 
Soraia Aguiar,Portalegre, 02 06 08 18 
Agostinho Aguiar,Braga, 07 17 19 20 
Luis Barbosa,Viana do Castelo, 07 08 16 17 
Antonio Costa,Portalegre, 11 13 14 19 
Luisa Rodrigues,Porto, 10 15 16 20 
Antonio Marques,Guarda, 03 11 13 15 
Alexandre Salgado,Lisboa, 04 05 06 18 
Paula Marques,Braga, 03 09 14 20 
Beatriz Batista,Vila Real, 13 15 17 20 
Eduardo Morais,Coimbra, 01 12 15 16 
Fernanda Seabra,Beja, 03 04 13 19 
Fernando Teixeira,Porto, 01 02 04 10 
Ana Melo,Leiria, 01 02 10 17 
Daniela Jesus,Braganca, 01 14 15 17 
Jose Batista,Aveiro, 01 02 10 20 
Ana Oliveira,Lisboa, 07 12 16 20 
Soraia Pinto,Lisboa, 01 03 06 17 
Carla Oliveira,Leiria, 02 10 16 20 
Julio Andrade,Viana do Castelo, 04 06 08 17 
Antonio Oliveira,Porto, 05 09 11 17 
Eduardo Trindade,Faro, 07 08 13 14 
Daniela Vilela,Santarem, 01 05 11 14 
Rogerio Chaves,Guarda, 02 05 12 20 
Fernanda Jesus,Braga, 06 09 12 16 
Antonio Pascoal,Vila Real, 01 05 12 18 
Rogerio Morais,Porto, 01 07 12 18 
Xavier Seabra,Aveiro, 04 10 12 16 
Inacio Jesus,Lisboa, 05 09 11 17 
Fernanda Gomes,Castelo Branco, 02 12 17 20 
Paula Gomes,Portalegre, 02 04 11 19 
Sonia Andrade,Viseu, 09 13 16 19 
Alexandra Aguiar,Faro, 01 03 11 14 
Paula Aguiar,Faro, 02 05 12 18 
Susana Pinho,Beja, 05 07 15 19 
Julio Pereira,Guarda, 01 04 05 13 
Eduarda Vilela,Evora, 01 03 11 20 
Fernando Seabra,Braganca, 02 04 07 19 
Luisa Jesus,Lisboa, 03 04 11 19 
Alexandra Melo,Viana do Castelo, 02 09 14 18 
Eduardo Bastos,Beja, 03 07 15 17 
Fernanda Pascoal,Lisboa, 10 11 13 18 
Daniela Silva,Guarda, 01 10 12 13 
Beatriz Oliveira,Guarda, 10 12 13 16 
Susana Marinho,Braga, 02 09 14 16 
Carlos Morais,Braga, 03 07 17 19 
Beatriz Pinho,Porto, 04 05 14 18 
Sonia Vilela,Beja, 01 04 08 11 
Luisa Batista,Faro, 06 07 12 18 
Joao Pinho,Lisboa, 08 10 12 19 
Maria Santos,Braganca, 05 06 12 15 
Jose Nunes,Guarda, 08 15 18 19 
Carla Trindade,Castelo Branco, 03 06 09 13 
Rogerio Oliveira,Porto, 01 06 09 17 
Fernanda Barbosa,Aveiro, 02 11 13 16 
Eduarda Aguiar,Setubal, 03 04 12 15 
Fernanda Batista,Faro, 01 06 08 20 
Bernardo Seabra,Guarda, 01 06 12 19 
Antonio Teixeira,Lisboa, 01 04 12 20 
Filipe Nunes,Viana do Castelo, 06 09 17 18 
Maria Teixeira,Porto, 12 15 18 19 
Inacio Lopes,Guarda, 02 07 08 20 
Soraia Seabra,Portalegre, 03 08 10 19 
Beatriz Rodrigues,Viana do Castelo, 05 09 15 17 
Eduardo Lopes,Castelo Branco, 06 14 16 18 
Luis Vilela,Viana do Castelo, 01 05 08 11 
Luisa Costa,Porto, 05 14 19 20 
Zacarias Salgado,Beja, 02 04 06 14 
Carlos Rodrigues,Braganca, 09 12 14 17 
Fernando Silva,Viseu, 02 05 12 14 
Paulo Lopes,Braganca, 01 04 07 17 
Carlos Pinto,Leiria, 07 11 12 15 
Joao Pinto,Evora, 08 09 11 15 
Antonio Pereira,Coimbra, 05 15 17 19 
Eduardo Teixeira,Castelo Branco, 08 09 16 17 
Joao Teixeira,Braganca, 03 09 14 17 
Fernando Morais,Viana do Castelo, 05 15 16 18 
Beatriz Jesus,Leiria, 13 18 19 20 
Paula Batista,Faro, 02 06 13 17 
Joao Pinho,Evora, 02 09 10 19 
Daniel Lopes,Porto, 05 14 15 16 
Diogo Pinto,Faro, 05 07 16 19 
Inacio Marques,Castelo Branco, 04 08 10 20 
Helena Melo,Evora, 08 09 14 20 
Julio Nunes,Porto, 03 08 15 18 
Paula Costa,Santarem, 01 02 03 04 
Fernanda Teixeira,Viseu, 04 05 10 19 
Paula Santos,Santarem, 04 08 16 17 
Fernando Morais,Setubal, 10 14 16 17 
Luis Bastos,Viana do Castelo, 03 04 11 17 
Paula Chaves,Santarem, 01 09 11 20 
Daniela Santos,Braga, 06 11 14 15 
Daniel Marques,Beja, 07 09 14 15 
Filipe Costa,Porto, 03 05 17 19 
Soraia Nunes,Evora, 04 10 11 16 
Jose Vilela,Braganca, 11 13 15 18 
Eduarda Rodrigues,Leiria, 05 11 17 19 
Alexandra Jesus,Leiria, 03 09 15 16 
Joao Santos,Beja, 03 08 14 16 
Maria Barbosa,Braganca, 07 11 12 20 
Daniel Teixeira,Braga, 02 08 09 13 
Jose Andrade,Beja, 06 07 14 19 
David Teixeira,Braga, 11 17 18 20 
Joao Barbosa,Leiria, 06 08 10 18 
Sonia Pereira,Guarda, 06 10 14 20 
David Chaves,Santarem, 05 06 17 19 
Bernardo Aguiar,Evora, 01 11 13 14 
Jose Silva,Castelo Branco, 03 05 06 20 
Maria Melo,Portalegre, 05 11 12 16 
Agostinho Marinho,Braganca, 06 10 14 17 
Inacio Costa,Castelo Branco, 09 11 12 19 
Susana Jesus,Castelo Branco, 05 08 13 20 
Antonio Salgado,Portalegre, 03 05 08 18 
David Barbosa,Vila Real, 01 05 11 17 
Carla Santos,Viana do Castelo, 02 06 12 20 
Beatriz Chaves,Santarem, 02 09 11 20 
Agostinho Trindade,Castelo Branco, 04 06 07 16 
Antonio Pinho,Aveiro, 02 09 13 20 
Julio Pascoal,Vila Real, 09 14 15 18 
Zacarias Costa,Portalegre, 04 10 11 15 
Sonia Oliveira,Aveiro, 01 06 15 19 
Daniel Pascoal,Coimbra, 04 13 14 15 
Diogo Seabra,Setubal, 10 14 15 19 
Jose Barbosa,Setubal, 05 09 11 18 
Diogo Aguiar,Beja, 02 04 07 17 
Xavier Oliveira,Castelo Branco, 09 10 17 18 
Helena Pereira,Setubal, 05 06 13 16 
Eduarda Pinto,Faro, 01 03 13 18 
Julio Nunes,Castelo Branco, 09 12 17 18 
Luis Pascoal,Viseu, 03 05 08 20 
Joao Trindade,Vila Real, 05 11 15 18 
Rogerio Batista,Vila Real, 02 04 05 15 
Xavier Andrade,Santarem, 03 05 12 13 
Soraia Pereira,Porto, 03 05 11 13 
Fernando Nunes,Portalegre, 06 07 14 20 
Maria Gomes,Guarda, 04 05 13 18 
Bernardo Barbosa,Aveiro, 05 11 16 20 
Rogerio Aguiar,Vila Real, 04 11 12 18 
Eduarda Trindade,Braga, 05 13 19 20 
Ana Lopes,Aveiro, 11 17 18 19 
David Abreu,Viseu, 14 15 16 20 
Susana Aguiar,Aveiro, 08 16 18 19 
Eduarda Morais,Braganca, 06 07 09 12 
Jose Santos,Braganca, 04 06 09 14 
Filipe Seabra,Faro, 10 17 19 20 
Diogo Nunes,Viseu, 09 15 16 17 
Paulo Barbosa,Vila Real, 04 07 10 11 
Carla Melo,Lisboa, 03 05 12 13 
Fernanda Vilela,Santarem, 01 04 13 19 
Joao Costa,Beja, 06 09 18 19 
Jose Pinho,Aveiro, 06 09 13 14 
Diogo Batista,Lisboa, 04 05 06 19 
Daniela Melo,Guarda, 04 13 17 19 
Carlos Silva,Braga, 06 14 16 20 
Luis Vilela,Evora, 07 08 10 12 
Fernando Gomes,Vila Real, 07 11 14 20 
Eduardo Pinho,Setubal, 06 09 11 19 
Antonio Bastos,Viana do Castelo, 06 08 11 17 
Maria Pinto,Coimbra, 03 13 15 18 
Ana Pascoal,Guarda, 09 11 17 19 
Joana Barbosa,Braga, 03 04 08 11 
Alexandra Jesus,Vila Real, 08 12 19 20 
Pedro Batista,Coimbra, 07 13 17 20 
Carla Pinho,Viana do Castelo, 08 09 13 18 
Xavier Pereira,Evora, 01 04 15 16 
Rogerio Morais,Guarda, 04 05 06 19 
Filipa Trindade,Setubal, 01 06 07 08 
Pedro Silva,Castelo Branco, 03 04 07 13 
Bernardo Teixeira,Leiria, 01 07 09 12 
Zacarias Trindade,Vila Real, 10 11 15 16 
Ana Aguiar,Castelo Branco, 06 07 15 16 
Filipa Teixeira,Aveiro, 02 09 10 18 
Julio Santos,Beja, 07 09 10 17 
Luis Oliveira,Braga, 02 03 04 06 
Inacio Vilela,Portalegre, 08 10 16 19 
Xavier Gomes,Portalegre, 04 07 13 19 
Maria Jesus,Viseu, 03 04 09 17 
Filipe Vilela,Guarda, 04 12 14 15 
Rogerio Pascoal,Viana do Castelo, 03 09 10 16 
Paula Oliveira,Evora, 05 16 17 20 
Luisa Abreu,Santarem, 05 13 19 20 
Rogerio Barbosa,Leiria, 10 17 18 20 
Fernanda Bastos,Faro, 11 12 13 16 
Fernando Batista,Viana do Castelo, 03 04 12 16 
Luisa Aguiar,Viana do Castelo, 01 09 13 18 
Maria Aguiar,Castelo Branco, 03 04 17 20 
David Vilela,Evora, 04 11 15 18 
Eduarda Pereira,Porto, 09 13 14 15 
Zacarias Aguiar,Santarem, 02 04 07 18 
Beatriz Pinto,Braganca, 01 04 10 12 
Filipa Pinto,Leiria, 07 13 18 20 
David Chaves,Viseu, 01 12 13 18 
Joana Bastos,Portalegre, 03 11 15 18 
Pedro Pinho,Porto, 06 09 11 15 
Fernanda Rodrigues,Castelo Branco, 07 09 16 18 
Rogerio Aguiar,Santarem, 03 04 14 19 
Bernardo Pinto,Portalegre, 02 07 08 19 
Alexandre Melo,Coimbra, 01 03 15 17 
Eduarda Salgado,Portalegre, 07 13 16 20 
Sonia Marques,Guarda, 03 04 07 08 
Agostinho Oliveira,Guarda, 01 02 17 19 
Beatriz Oliveira,Vila Real, 01 09 11 15 
Paulo Chaves,Castelo Branco, 02 06 07 13 
Fernando Marques,Lisboa, 05 13 14 18 
David Abreu,Evora, 14 16 17 18 
Susana Salgado,Braga, 06 11 18 19 
Agostinho Costa,Porto, 01 11 16 17 
Pedro Santos,Faro, 06 07 12 14 
Fernanda Melo,Guarda, 01 07 18 20 
Antonio Salgado,Setubal, 06 14 18 19 
Antonio Lopes,Braganca, 03 09 13 20 
Eduarda Vilela,Faro, 06 13 18 20 
Filipe Salgado,Setubal, 03 06 14 17 
Daniel Salgado,Braganca, 02 04 14 18 
Diogo Barbosa,Guarda, 01 09 15 17 
Joao Gomes,Braga, 02 08 16 17 
Ana Oliveira,Lisboa, 06 09 10 15 
Luis Oliveira,Lisboa, 09 10 12 15 
Xavier Pinto,Porto, 05 08 16 17 
Carla Aguiar,Evora, 11 15 19 20 
Alexandra Oliveira,Vila Real, 05 06 10 17 
Fernanda Batista,Viana do Castelo, 04 10 12 19 
Diogo Batista,Coimbra, 02 06 08 13 
Paula Gomes,Evora, 05 09 19 20 
Pedro Nunes,Vila Real, 04 12 13 20 
Inacio Costa,Leiria, 05 12 13 18 
Daniel Bastos,Aveiro, 03 05 12 14 
Soraia Lopes,Aveiro, 06 08 14 18 
Maria Bastos,Aveiro, 06 10 15 20 
Xavier Abreu,Coimbra, 08 11 13 18 
Alexandre Pascoal,Viana do Castelo, 02 03 11 12 
Pedro Aguiar,Aveiro, 02 05 14 15 
Filipa Batista,Vila Real, 05 08 11 14 
Jose Oliveira,Vila Real, 03 04 08 13 
Eduardo Lopes,Portalegre, 01 04 09 14 
Carla Nunes,Lisboa, 11 15 16 17 
Agostinho Barbosa,Vila Real, 09 14 17 18 
Daniel Chaves,Santarem, 06 13 14 20 
Sonia Trindade,Viseu, 06 10 12 16 
Ana Vilela,Viana do Castelo, 02 06 12 15 
Bernardo Chaves,Viana do Castelo, 01 03 05 17 
Pedro Marinho,Coimbra, 12 17 18 20 
Luisa Morais,Castelo Branco, 02 11 12 14 
Susana Santos,Viana do Castelo, 01 06 09 16 
Julio Aguiar,Faro, 01 08 09 16 
Paulo Abreu,Evora, 04 06 17 19 
Fernando Batista,Evora, 05 13 19 20 
David Melo,Vila Real, 12 13 15 17 
Jose Nunes,Faro, 09 10 16 17 
Alexandra Rodrigues,Guarda, 07 08 10 14 
Agostinho Seabra,Evora, 08 10 11 17 
Julio Gomes,Faro, 04 08 12 19 
Eduarda Gomes,Viana do Castelo, 08 09 10 17 
Sonia Marinho,Setubal, 01 04 10 14 
Agostinho Teixeira,Aveiro, 04 10 11 19 
Alexandre Bastos,Braga, 03 06 08 13 
Alexandre Andrade,Guarda, 02 10 13 19 
Daniel Lopes,Coimbra, 04 08 09 11 
Sonia Marinho,Lisboa, 03 09 10 13 
Filipe Seabra,Aveiro, 06 09 10 19 
Soraia Chaves,Braganca, 01 12 14 19 
