Carla Aguiar,2,2,1,12,1,2,1,X,12
Eduardo Seabra,1,X,1,X2,1,1X,2,2,1
Eduarda Nunes,X2,X,1X,X2,1X2,X,X2,12,1
Luis Nunes,1,1,X,1X,1,12,X,12,2
Beatriz Lopes,2,2,X2,12,X2,X2,1,1X,12
Daniela Salgado,2,2,12,X,2,X2,2,1,X2
Eduardo Pinto,1,1,2,1,12,12,2,1,12
Filipe Rodrigues,12,2,2,X,X,X,2,12,2
Ana Lopes,2,1X,2,X,X,2,1,X,12
Daniela Santos,1,X,1,X,2,X,1,1,1
Filipa Bastos,1,X2,X,1,2,X,X,1X,X
Ana Seabra,1,2,1,X,1,2,1X,X,2
Eduardo Gomes,2,X,1,1,1,1X,X,X,1X
Filipe Seabra,1,1X,1,X,1,1X,2,1X2,2
Carlos Salgado,2,X,X2,X,1,1,1,1,X2
Eduardo Abreu,1X,2,2,X,1,X,X2,X2,X
Luisa Rodrigues,1,1,X2,2,1,X,X,X,1
Beatriz Pereira,2,2,1,X,2,1,X,2,2
Luisa Morais,2,X,X,X,2,X,X,1X,1
Eduardo Pereira,2,1,1X,1,2,X,2,1X2,1
Eduarda Pinto,X2,2,2,1X,X,12,X,1,1
Eduarda Seabra,1X2,12,1,X2,X,2,X,1,1
Joana Rodrigues,1X,2,X,X,X2,X,X,2,12
Joana Salgado,2,2,1X,1,1,2,1,X2,X
Beatriz Salgado,2,X,2,1X2,2,2,X2,X2,2
Daniel Pinto,X,2,X2,2,X,1,12,1X,1
Beatriz Lopes,2,2,2,X,2,1X,X,2,X2
Beatriz Pinto,1,X,X,2,1,X,1X,X,2
Beatriz Pereira,2,1,12,1X,X,X2,X,1X,1
Luis Morais,X2,2,2,1X2,X,1X,X,1X2,1X2
Luisa Santos,2,X,2,12,2,X2,X2,12,X
Carla Pinto,X,1,1,1,12,X,X,1,1
Ana Andrade,1X,X,12,1,1,12,1X,1,12
Filipe Abreu,1X,2,2,X,X2,1,1,1X,1
Carla Aguiar,1X,1,2,X2,X,12,2,1X,1
Eduarda Salgado,1,1,2,1,X,1,X2,2,2
Eduarda Salgado,X2,1,1X,1X,1,X,12,12,X
Filipa Salgado,X2,1,1,2,X,1,1,2,1X
Joao Bastos,X,12,1,2,12,2,12,1,X2
Filipe Andrade,X,12,2,X,X2,2,1X,2,X2
Ana Batista,2,1,1,X,1X2,X2,1,2,1
Beatriz Abreu,2,2,1X,1,2,2,1,X,1
Joana Pereira,2,2,2,2,12,1X,X,2,X2
Luisa Nunes,2,1,X,X2,1X,1X,2,X,1
Antonio Rodrigues,X,1,1,1X2,1X,1,X,X2,X
Carlos Seabra,2,2,X,1,1,X,X2,1,X
Beatriz Aguiar,1,X,1,1,X,X,1,X,2
Beatriz Abreu,1X,1,1,2,2,X,1,1,1
Joana Andrade,2,X2,2,X,2,1,1,1,X2
Luis Teixera,2,2,2,2,X,1X,2,X,1
Daniela Lopes,X,2,2,X,1,X,X2,1,X
Joao Seabra,X,1,1,1,2,1,12,X,X
Filipe Trindade,1,2,X,1,1,1,1,X,X
Carla Teixera,X2,X,1,X2,2,X,12,X,1
Carlos Seabra,2,1X,X,X,X2,X2,X,2,1X
Ana Gomes,1,1,1,1,2,2,X,1,2
Antonio Andrade,X,2,1X2,X,2,2,X,X,X
Carlos Bastos,1X,2,1,X2,12,2,2,X2,1
Joana Seabra,2,2,X,X,X,1X,1,X,1
Filipe Pereira,2,X,2,2,2,2,X,1,X
Helena Gomes,2,2,X,1,1X,2,1,2,2
Daniela Seabra,2,X2,2,X,1,2,2,2,2
Helena Teixera,X,2,1X,1,X,X2,2,12,2
Eduarda Morais,2,2,1,12,1X2,12,X2,1,2
Joana Lopes,X,2,2,1X2,X,1,1X,2,1
Bernardo Nunes,1,2,2,X,1,X,1,2,X
Carla Nunes,X,2,X,1,1X,X,2,1,1
Helena Trindade,1,X,12,X,X,X,1,1,1
Joana Santos,X2,X,2,12,1,1,X,X,2
Eduardo Andrade,2,1,2,X,1,1,X,1X2,1X
Ana Santos,X,1,2,X,1,1X,2,X2,X
Luis Nunes,12,X2,1,2,1X,2,X,X,2
Carlos Nunes,X,2,2,1,2,2,1,1,1
Joana Santos,1,2,2,X,2,X,X,2,1X2
Antonio Aguiar,X,1,1X,X,X,1,X,1X2,2
Carlos Gomes,2,X,1X,1X,12,1,2,X2,1
Filipa Batista,1,1,X,1,X,1,2,X,1X
Ana Gomes,2,X,2,2,12,X,12,X,X2
Helena Aguiar,2,12,X,12,1,2,X,1X2,1
Joao Trindade,X,1,X2,2,2,1X2,2,X,1
Joana Morais,1,2,X2,2,X,X,2,12,X
Beatriz Santos,2,1,X,X,X,X,1X,2,2
Joana Aguiar,X,1,1,1,1,X,X2,2,X
Beatriz Santos,1,2,12,1X,2,1X,1,X,X
Carlos Seabra,X,2,X,1,2,X,X,X,2
Filipa Abreu,1X2,1,X,1,X,X,1X,1X,X
Carlos Santos,X,1,2,X2,1,1,2,2,X
Daniel Teixera,1,X2,2,2,X,1,2,X2,2
Filipe Salgado,2,1,1X2,X2,1X2,2,12,X2,12
Luis Santos,12,2,2,X,2,1X,1,2,1
Luis Batista,X,1,12,2,X2,X,X2,1X,1X
Filipa Rodrigues,X,1,X,1X,2,12,1,1,X
Joao Salgado,X,1,1X,X,X2,X,X,X,2
Beatriz Lopes,2,2,1,2,1X2,1,1,X,1X
Eduarda Teixera,2,1,2,X,1,2,2,2,2
Carla Pinto,X,1,12,1,2,X,12,1,X
Ana Pereira,X2,2,2,X,X,1X,1,2,1
Daniel Santos,X2,1X,X,2,1X,12,X,X,1
Filipe Pinto,2,1,X,X,2,2,12,X2,X2
Ana Nunes,2,1,2,2,X2,X,X,X2,2
Joana Nunes,X2,X2,12,1X2,2,X,X2,1,X2
Daniel Andrade,X,1,2,1,1X2,12,X,X2,12
Daniela Abreu,2,1,X,1,1,2,X,1,1
Filipa Abreu,1,1X2,2,X,X2,1,2,1,2
Luis Morais,X,2,1,X,X,2,1,1,2
Luis Andrade,1X,12,1X2,1X,X,X,X2,X,1
Filipa Rodrigues,2,X,2,2,12,1X,12,X2,2
Joao Bastos,12,1X,2,1,X,2,X,2,1
Beatriz Abreu,1X,1,2,1X,1,X,1X,X,1
Beatriz Salgado,1,1,2,X,1X2,X2,X,1,X
Daniel Pinto,X,1,2,X,X2,1,X,2,2
Daniel Rodrigues,1X,1,1X,X,2,1,12,1X,1
Eduarda Batista,1,1,2,X2,1,2,1X2,1,2
Filipe Seabra,12,2,2,2,1,X,1,X,2
Ana Morais,2,X2,X,1,X2,1,2,X,1
Eduardo Salgado,1X2,X,1,X,X,1X2,1X,X,1
Joao Batista,1X,2,2,2,X,X,X,1,2
Luis Rodrigues,X,2,2,12,1,X2,1,12,1X2
Daniel Nunes,2,1,X,X,1,12,1,12,1
Luisa Salgado,X2,X,X,X,X2,2,2,1X,2
Filipa Seabra,X,12,2,X,1X2,2,2,1X2,2
Beatriz Bastos,12,X,2,1,X2,1X,X,X,1X2
Filipe Nunes,1,1X,2,1X,12,12,1X2,1X,1
Eduardo Nunes,X2,X,12,X,1,1,1,2,2
Beatriz Trindade,1,X,X,1,2,1,X,1,12
Eduarda Batista,2,X,1X,1,12,2,X2,2,1
Carla Pinto,2,X,1,1X2,2,12,X,X2,1
Eduardo Andrade,X2,2,X2,1,12,1,X,1,X
Carla Rodrigues,X,X2,2,2,1,1,X,X,1
Filipe Batista,X,2,X,12,2,X,X,X,X
Filipe Nunes,1,12,1,1X,X,2,X,1,1
Luis Andrade,1X2,1,2,X,2,2,1,12,1X
Filipe Andrade,X,1X,1,1,X2,2,1,12,1
Joana Abreu,2,1,12,1,1X,1,2,1,2
Ana Abreu,X2,1,2,2,1X,X2,2,2,12
Antonio Bastos,1,X2,12,1X,1,1,2,X,1
Antonio Seabra,1,X2,X2,X,1X,12,X,1,12
Helena Gomes,X2,1X,2,1,2,X,1X,1,X
Eduardo Morais,2,2,1,2,X2,X,2,1X2,2
Antonio Andrade,1X,1,2,2,1,X,12,1,1X2
Joana Aguiar,2,2,1,2,X2,2,2,1,1
Eduardo Santos,2,12,2,12,X,X,2,X,1
Beatriz Pereira,1,X,X,X,X,2,X2,2,2
Antonio Salgado,1X,1X2,12,1,X2,1,1,1X,X
Joana Pereira,X,2,2,1X2,X2,2,1,X,X
Daniel Rodrigues,2,1,2,12,1X,X2,1,2,12
Filipe Rodrigues,12,2,12,1X,12,2,1,1X2,1
Bernardo Morais,1X,2,1,2,1,2,2,1,1
Filipa Morais,X,X2,2,1,2,1,X,X,X
Bernardo Rodrigues,2,1,X,X,X,X2,X,1,1X2
Joao Trindade,2,X,1,X2,X,X2,1,1,2
Carla Santos,X,2,12,X2,X,12,X,X,X
Antonio Pereira,2,2,X,12,X2,X2,X,1X,X
Helena Morais,2,1,X,2,X,1,1,1,1X
Bernardo Pereira,1,1X2,1X2,X,1,1X,1,X,1
Filipa Pereira,1X,12,1,2,X,1X,X,12,12
Beatriz Batista,X,2,1,2,2,X,1,X,X
Carlos Aguiar,2,2,2,12,2,2,12,1,X
Luis Bastos,X,1,2,2,2,2,2,1,2
Joao Andrade,X2,2,X2,2,1,1,X,2,2
Helena Morais,2,1,X,12,2,1X,1,1X,X
Helena Aguiar,1X,X,1X,2,1,1,2,2,X
Luisa Nunes,1X,1,1X,2,1,2,2,2,X2
Daniela Batista,1X2,2,12,X2,1,1,X,1X,2
Filipa Andrade,12,1X,1X,1X2,1,12,1,X,X2
Helena Aguiar,1,2,1,X2,2,2,1X2,2,2
Ana Seabra,12,1,12,2,X,X,X2,1X,1
Filipa Rodrigues,1,X,1,X2,12,1,1,X,2
Beatriz Pereira,1,1,2,X,X2,X2,X,1X,2
Bernardo Aguiar,2,X,X,1,X,1X,1,1X,1
Bernardo Rodrigues,2,X,1,1,X,X,1,1,2
Eduardo Andrade,X,X,1,X,X,1,2,1,X
Eduarda Rodrigues,2,1X,2,2,X,1X2,2,X2,1
Joana Gomes,2,12,1X2,1,X,1,12,2,2
Antonio Santos,2,X,X,1,X2,1,2,2,X
Carlos Pinto,12,2,X,2,2,1X,X,X2,X
Daniela Seabra,12,X,1,2,X2,1,1X2,X,1
Filipe Aguiar,1,12,1X,2,X,X2,1X2,2,X2
Eduarda Aguiar,2,2,X2,2,X,1,X,1,X
Ana Bastos,12,1X,1,2,2,1,1X,2,X
Helena Batista,X2,1X,X,2,X,1,2,2,1X
Eduarda Santos,X,1,1,2,X2,X,1,1,1
Filipa Nunes,1,X,X,1,2,1,X,2,X
Carla Santos,1X,1X,X,2,1,1X,1,1,2
Daniel Batista,12,2,2,2,X2,12,X,12,1X
Ana Rodrigues,1,12,1,2,1,X,1,2,X
Filipe Gomes,2,2,1,X,X,X2,X,1,X
Bernardo Andrade,X,X,X,X2,X,2,X2,1,2
Luisa Gomes,X,2,X,1,X,2,X,1X,X
Carla Pinto,12,X,12,1,1X2,X,1X,1,1
Filipe Rodrigues,2,1X,1X,1,1,X,2,2,2
Bernardo Gomes,12,X,1X,X,1X2,1X,12,X2,12
Daniela Nunes,1,2,1X2,1,X,X,X,X,1X
Eduardo Aguiar,2,X,1,X2,2,X,1,1,2
Carlos Seabra,X2,1,X,X,X,12,1,X,1
Bernardo Gomes,2,1,1,1,2,1,1X2,1X,1X2
Filipe Pinto,2,1X,X,2,12,1X,1X2,12,X
Beatriz Pereira,1,2,12,1,X,1,2,X,X
Luis Rodrigues,X2,12,2,1X,1,X,X,12,X2
Daniel Gomes,1,X2,2,1,1,X,2,X,2
Joana Lopes,X,1X2,X,X2,X,X,X,2,X2
Filipa Salgado,X,2,1X,X2,1X2,X2,1,X2,1
Beatriz Seabra,1X,X,1,2,X2,2,1,X,X
Joana Teixera,2,X2,X2,X2,1,2,X,2,12
Eduarda Nunes,X,1X,1,12,2,2,X2,1,2
Carla Lopes,X,2,2,X,1X2,X2,X,1,X
Helena Morais,1X,X,2,X,1X,X,2,1,1X
Luisa Bastos,X,X,X,X,1,1,1,1,12
Eduarda Pereira,1,1,X2,X,1,X,X,X,1
Filipa Santos,12,2,1,2,12,1,2,12,1
Luis Pinto,X,X,2,2,12,2,2,1,2
Carla Pereira,1X2,X2,1,1,1X2,1X,2,X,1
Filipa Salgado,2,1,X,1,1,2,1,1,2
Daniela Santos,1,1,X2,1X2,1,X,1,1,X
Carlos Morais,12,X2,X2,1X,1X,X,X,1X,X
Carlos Seabra,2,2,2,2,1,1,X,2,1
Beatriz Gomes,X2,X2,X2,1X,1,1,2,1,1
Filipa Trindade,12,X2,12,1,2,12,1,X,X2
Bernardo Andrade,1,1,1,X,1,X,1,2,X
Joana Pinto,X,1,1,X2,2,1X,2,1X,2
Daniela Pinto,X2,1,1,2,12,2,X,1X,X2
Luisa Teixera,1,1,X2,12,1,1,X,1X,1
Filipe Pinto,2,2,12,1,X,1,1X,1,12
Beatriz Seabra,1,12,X2,2,1X,X,2,12,X
Luis Trindade,12,X,X2,1,1,12,1,X,1X
Bernardo Salgado,2,X,X,1,1X,1,12,1,1X
Helena Santos,1,X2,1,2,12,X,12,X,1
Luis Teixera,X,X2,2,2,X,2,X,X,X
Joao Morais,12,X2,1,2,2,2,X2,X2,1X
Luis Lopes,1,12,X,2,X2,1X,1,2,2
Luis Trindade,1,X,12,X,1,X,X,2,X2
Joao Teixera,1,1X,2,X,X2,1,X,X,1
Ana Salgado,1,2,X,X2,1,2,X2,2,1X
Helena Nunes,X,1,X,X,12,1X,1X,12,2
Antonio Batista,2,X,X,X,2,X,1,1,X
Antonio Morais,X2,1,2,2,1X,X2,X2,1,1
Joao Teixera,1X,X,1,X,1,1X2,1,X,2
Eduarda Abreu,1X2,1,1,1,X2,1,1,1X,1
Antonio Pinto,1,X,X,X,X,2,X2,1X,X2
Ana Batista,12,1,2,1,1,X,1,X,1
Antonio Pinto,12,2,1,X,1X,X2,2,X,2
Ana Pinto,1,2,1,X,X,X,1X,X,1X2
Ana Seabra,X,X,2,2,1,X2,X,2,1
Ana Pereira,1X,2,X,2,X,X,12,2,2
Eduarda Pinto,2,X,2,X2,2,12,X2,2,X
Luis Pereira,2,1,1,2,2,2,2,X2,2
Filipa Andrade,X,1,2,2,1,X,1,1,2
Joana Trindade,12,2,1,1X,12,2,2,1,X
Luisa Batista,1,1,1,12,2,1,2,1,2
Bernardo Bastos,2,2,2,1,X2,X2,X,2,2
Carlos Nunes,1,X,1X2,1,X,X2,2,X,1
Beatriz Lopes,X,2,1,X,1X,12,1X,1,1
Luis Salgado,2,2,X,2,1,2,1,1,X
Joana Salgado,X,1X,2,1,X,X,2,2,2
Daniela Morais,X2,X2,X,X,X,1,2,1,2
Antonio Pinto,12,2,1X2,X,X2,2,X,X,12
Helena Aguiar,1,2,2,12,1,2,X,12,2
Carlos Teixera,1,2,2,12,X,1,2,2,1X
Filipa Teixera,1,1,12,1X,X,1,2,2,12
Eduardo Rodrigues,1,1,X,2,X,2,1,1X2,1
Bernardo Morais,2,12,X2,X,2,2,2,X,X
Carlos Pereira,1,1,1,12,X2,1,X,1X2,1
Carlos Andrade,X,12,1,1,1,1X2,1,2,X
Joana Andrade,1,X,X,12,1,12,2,X,1
Filipe Lopes,X2,1,2,X2,2,1X2,1,2,2
Ana Pereira,X,X2,1X,X,X2,X,1,X2,1
Luis Pereira,1,X,2,1X,X,X,12,1,2
Ana Batista,2,1X2,X,2,X,12,1,X,X
Carlos Salgado,1,2,2,X,1X2,1,2,X,1X
Luis Andrade,1,2,1,1,X,1,1X2,2,2
Helena Pereira,1X2,X2,X,1,12,1,1,X,X2
Joao Pinto,X,X,1X,X,X,2,12,1,X
Eduarda Santos,2,2,X2,X,2,1,X,1X,2
Joana Bastos,2,1X,X,1,X,1,12,1,1
Helena Salgado,X2,12,X,1,X,1,1,12,X
Daniela Aguiar,1X,X,X,2,1,X,1,2,2
Bernardo Trindade,2,1,1,1,2,2,X2,X,1
Joana Teixera,1X,2,1,X2,12,2,1X,X2,1X
Filipa Bastos,X2,1,1,2,X,1,X,X,2
Carla Aguiar,1X,2,2,X,2,2,X,X,1
Beatriz Salgado,2,1,X,12,12,12,X,1,1
Filipe Gomes,1,1X,1,1,X2,X2,2,2,1
Bernardo Trindade,X,1X2,2,2,2,2,X,X,1
Ana Abreu,1X,1,1,2,X,1X,2,2,1
Daniel Aguiar,X,2,X,X2,1,1X,12,2,2
Ana Gomes,X2,2,1,2,X,2,1,12,2
Helena Rodrigues,X2,2,1X,12,2,1,1,1,1
Helena Rodrigues,X,2,X,1,X,1,X,X,2
Eduardo Batista,X,X,1,2,1X,1X,12,X,2
Antonio Seabra,2,2,2,X,12,2,2,X,1
Eduardo Pereira,12,1,X2,1X2,2,X,2,X2,1
Carlos Salgado,1X,X2,1,1,X,2,1,2,2
Eduardo Trindade,1X,1,1,X,1X,12,12,1,X
Carla Bastos,X,2,1X,1,1X,2,X2,X,1X
Filipa Andrade,1,X2,1,1,1,X,2,X2,1X
Joao Trindade,12,1,1X,12,X,X2,X,X2,X2
Joana Rodrigues,2,X2,X2,2,2,X,1,1X,2
Daniela Trindade,12,X,X,X,1,1,2,2,2
Daniela Rodrigues,12,2,2,X,1X,X,X,1,1
Daniel Lopes,X,X,X,1X,1X2,12,2,2,X
Daniela Santos,1X,1,X,X,1X2,1X,X2,2,2
Carlos Rodrigues,X,X2,X,12,1,1,X,2,X
Joao Aguiar,1,12,X2,2,X,12,X,X,2
Bernardo Salgado,2,1X2,1X,X2,X,12,1,1X,2
Carla Pinto,X,1X2,1,X,1,1,X,X,2
Filipe Pereira,2,1X,X,X,2,12,1,1X,1X2
Luis Salgado,2,2,2,1,1,1X,1,2,1
Filipa Bastos,1,1,1,1,1,2,X,2,1
Beatriz Abreu,1,1,1,X2,1X,X,1,2,1X
Beatriz Rodrigues,1,X2,1,1,12,X,2,1,1
Beatriz Pereira,X2,X,X,X,2,12,1,X,X
Carlos Bastos,X,X,X2,12,1X,2,2,12,2
Daniel Teixera,1,X2,1,X2,X,1X,X,1,2
Carlos Andrade,1,X,2,X,X,1,2,2,2
Beatriz Santos,X2,12,12,1X,1,2,2,1X,1X
Luis Batista,2,2,2,2,X,X2,1,2,1X
Daniela Bastos,12,X,12,1X,2,1,2,1,1
Daniel Bastos,1,12,1X,X,2,2,X,1,1
Bernardo Andrade,1,1,2,1,2,1,X,X2,X
Filipa Aguiar,1,1X2,2,X,1,X,X,1,12
Carlos Salgado,1X,X,X,X,X,12,2,12,X2
Eduarda Morais,2,X,X2,1X,1X,2,X,1,X
Luisa Pinto,1,X2,12,1,1,12,2,2,X
Bernardo Batista,2,12,2,1,2,1,2,X,X
Helena Salgado,X,1,1,2,X2,2,12,X,1
Helena Pereira,1,12,1,12,2,2,X2,2,X2
Luisa Santos,12,X,1X,1,X,X2,1X,2,2
Eduardo Abreu,X,12,2,X2,2,X,1,X,2
Luisa Lopes,12,12,X,1,X,2,2,1,X
Luis Gomes,X,2,1,2,2,X,1,1,12
Eduarda Teixera,1,X,2,X,X,X2,X2,X,X
Helena Lopes,1,X,12,1,2,2,1X,1,2
Beatriz Batista,2,2,2,1,1,X2,2,X2,2
Luis Nunes,2,1,2,2,1,X,2,X,X
Filipe Bastos,12,1X,2,1X,1,X,1,X,1
Carlos Pinto,1,2,X2,X,X,X,1X,1,1
Carla Andrade,12,2,X,1,X,2,X,12,1
Ana Morais,2,X,1,2,2,12,1,2,2
Luisa Abreu,1X,X2,2,2,X,2,2,2,X
Eduarda Trindade,X,X,1,X2,X,X,1,1X,2
Eduarda Aguiar,X,12,2,2,X2,1,2,1,2
Luis Batista,X,X,X2,1X2,1,2,1X,1,1
Ana Nunes,X,1,1,12,2,1,1X,1,X
Daniela Seabra,2,1,1,1X,X2,2,2,1,X
Eduardo Rodrigues,X2,2,1X2,X,1,2,2,1,12
Ana Morais,12,12,X,2,2,12,2,1,X
Daniela Seabra,X,X,1,1,X2,2,X,X2,1
Ana Andrade,2,12,1,12,12,X,X,1,2
Beatriz Pinto,X,1,1,X2,2,X,1,X,1
Eduarda Seabra,2,2,2,1,X,X,2,1X,2
Daniela Nunes,2,X,X,X,2,X,12,X,X2
Luisa Andrade,2,X,1,12,2,1,X,1,1
Filipe Morais,12,2,X2,2,1X2,1X,X,2,X
Carlos Abreu,X,X,1,2,1,12,2,X,2
Daniela Teixera,2,2,1,1X,X,X,X2,1X,X
Luis Pinto,1,12,1X,1,1,12,1,2,1X
Ana Pereira,1,X2,1X,X,X,2,1,X,1
Carlos Pinto,2,X2,1,2,1,1X2,X,2,12
Beatriz Seabra,1X,2,2,2,X,X,2,X2,1
Ana Seabra,2,1,X,1,1X,2,1,1X2,1X2
Filipa Pereira,2,X,X,X2,1X,2,1,12,X
Carla Batista,1X,12,X,1,2,1,1,X,1X
Luis Teixera,X2,X,12,1,X,2,12,1X2,X
Beatriz Rodrigues,1,12,2,2,2,1,X,1,1
Daniel Abreu,2,1,2,2,1,1,X,1X,1
Daniel Nunes,1,X,2,1,X,X,1,1,X
Eduarda Bastos,1X2,2,1,2,X,1,X,1,2
Joao Pinto,2,2,12,X2,12,1X2,1X2,1,1X
Helena Morais,1X,2,12,X,1,2,1X2,2,X2
Helena Pereira,1,1X,X,2,12,X2,12,1,X2
Eduardo Santos,2,X,X,12,X,2,1,2,X
Luis Santos,12,1,2,X,1,1,X,X,12
Filipe Abreu,12,2,1,X,X,1,1,2,2
Carla Seabra,X2,1X,2,2,X,X,1X2,1X,X
Antonio Rodrigues,2,1X2,2,2,1,X,X,1,1
Eduardo Andrade,X,X,1,2,X2,1,X,2,1X
Daniel Salgado,1,12,1,X,1,X,1,1X,1X2
Eduardo Lopes,X,2,1,X,1,2,1,2,2
Joao Trindade,12,1X,12,X2,X,2,1,12,1
Joana Santos,1X,X,1,1X,1X,1,2,1X,X
Carla Pereira,2,2,1X,X,1X2,1,1X,X,X
Ana Nunes,X,1,1,2,1,12,2,2,12
Daniela Pinto,X2,1,2,2,1X,X,1,X,X2
Beatriz Gomes,X,1X,X2,2,1X,1,2,X,1
Antonio Santos,X,12,X,2,X2,1,1,1X2,1
Joana Batista,2,1X,1X,1,1X2,X,1,2,1
Luis Gomes,X2,1X,1X,2,1,2,2,1,2
Eduardo Andrade,12,X,2,1X,1,1,X,X,1
Beatriz Pinto,12,X,X2,X,1,X,1,1,2
Beatriz Bastos,X,2,X,2,12,1X,12,2,X
Antonio Santos,1X2,X,X,2,12,2,X,X,2
Daniel Salgado,12,12,X,X,1,1,X,1,1
Joana Trindade,2,X,X,1X,2,2,1,1,1X
Carlos Teixera,X,1,2,2,2,1,1,X,12
Carlos Pereira,1,1,X,1,12,2,1,1,1X
Carlos Aguiar,X,X2,2,X,2,1,X,X,1X
Eduarda Pereira,12,1X,1,X,2,1,2,X,X
Eduardo Salgado,X,X,2,1,2,X,1,X,X
Joana Trindade,X2,1,2,X,12,2,1,12,1X
Filipa Santos,1,12,X,2,1,1,X,2,1
Joao Teixera,2,1X,1,1,1,2,1,X,1
Daniela Pinto,2,1,X2,X,X,1,1,X,1
Eduarda Santos,X,1,X2,1,1,X,X,1,2
Beatriz Santos,2,X,1X2,1X2,1,X,X,1,X2
Ana Morais,2,1,X2,X,1,X2,X,X2,X
Filipe Seabra,12,2,X,X,2,1,2,1,2
Filipe Pinto,1,2,X,2,1,X,X,X,1X2
Daniel Nunes,1X2,1X2,2,1,X2,1,1,X,X
Filipe Abreu,1,X,1,2,X,1X,X,X2,X
Daniela Trindade,1X,X,2,2,1,X,X,2,1
Ana Teixera,2,X,X,12,X,1,X,2,1
Filipe Santos,1,2,2,1X2,1,2,2,2,1
Filipe Nunes,2,1,1,12,X,2,1,1,1
Carlos Santos,X,12,1,X,1X,1,X,X,X
Helena Batista,12,2,X2,1X,12,1,1X2,12,2
Daniela Abreu,2,1,1X,X,2,X,2,2,X2
Eduarda Seabra,12,1,X,1,1,2,1X,1X,X2
Filipe Teixera,X2,1X,1,X,1,1X,2,2,1
Antonio Pinto,1,1,1,1X,X2,1X,X2,2,X
Eduarda Nunes,2,1,X,2,2,1X,X2,2,X
Filipa Santos,2,1X,2,12,1X2,1,X,2,X
Eduarda Lopes,1,X2,X,2,2,2,2,1,2
Eduarda Nunes,2,2,2,2,X2,2,2,12,X2
Eduarda Seabra,X,2,1X,1,2,X,1,2,1
Eduardo Batista,1,1X2,X,1,1,2,X,X,X
Bernardo Santos,1,X,X,2,2,2,12,1,X
Luisa Lopes,1X2,2,2,2,2,X2,1X2,2,1X2
Filipe Gomes,1,X,X2,X,12,X2,X2,1,X
Eduarda Pereira,2,1X,X,X2,2,X,X2,2,X2
Eduardo Pereira,2,2,X,2,1,X,X,1,1
Joana Andrade,2,2,2,1,X,1X,2,1X,X2
Filipa Abreu,1,1,1X2,2,1,X,X,12,X
Helena Santos,X2,X,2,2,1,X,1,2,1
Joao Bastos,1,1,X,2,X,1,1,X,2
Beatriz Rodrigues,1,X,2,X,2,2,X,2,1
Beatriz Nunes,1,X,2,1,12,1,1X2,1X2,2
Carla Lopes,1,1X,2,X,2,12,X,2,12
Antonio Lopes,X,1,1,X,1X2,1X,X,2,1
Carlos Trindade,2,2,2,X2,X,X,1,2,1
Carla Trindade,X,X2,1,1,2,1,X,1X,1X2
Antonio Lopes,X2,1,1X,1X,X,X,2,X,2
Carlos Pereira,1,2,X,2,2,1,1,X,X
Luis Abreu,2,2,1X,X2,X2,2,1X2,1,1X
Joao Andrade,X,1X2,1X,2,X,1X,2,2,2
Luisa Teixera,2,1,1,2,1X,12,2,1,X
Joana Teixera,X,X,X,12,1,1X2,1,1X,12
Beatriz Lopes,X,12,1,1,X,1X,2,X2,X
Carla Abreu,X,X,2,X,X,12,X,2,1X
Carlos Rodrigues,X,1X2,X,2,X2,X2,X,1X,2
Filipe Morais,12,X2,1,X,2,2,2,1,12
Joana Teixera,X,1,12,X2,2,X,12,2,1X
Carla Lopes,1,X,1,X,1,X,X2,2,X2
Eduarda Pereira,2,X,2,2,2,X,1,12,X
Beatriz Gomes,1,12,X,X2,X,1,12,1,X
Eduarda Trindade,X2,X,2,2,12,X,X,2,X
Eduarda Seabra,X,1X2,12,X,1,1,2,1,X2
Ana Santos,2,1,X,2,2,X,1,1,1
Daniel Salgado,1,1,1X,1,12,X,X2,X,12
Ana Gomes,2,12,X2,2,X2,2,X2,2,X
Carla Batista,X,2,X2,1,X2,X,X,1,1
Daniel Pereira,12,X,X,2,2,X,X2,X,1
Antonio Santos,1,1,X,X,X,1,1X,X,12
Eduarda Bastos,1X,1X,X,1X,X2,2,1X,1,X
Eduarda Trindade,1,1,1,12,X,12,X2,2,1
Daniel Aguiar,1X,1,2,2,1X,X,X,2,12
Luis Abreu,1,1,1,2,X,1,12,1X,1X
Bernardo Bastos,X,X,X2,2,1,1,X,X,2
Eduardo Bastos,2,2,1,X,1,2,2,X,X
Joao Trindade,X,12,2,2,2,X2,2,2,12
Beatriz Aguiar,1X,1,1X,X2,2,2,X,2,X2
Helena Salgado,2,2,1,1,12,X,X,X,1X2
Filipe Abreu,1,X,X,12,1,X,X2,1,1X
Eduardo Rodrigues,1,2,2,1,X2,X,2,X,2
Filipa Aguiar,1,1X,2,1X,12,2,1,X,12
Carla Santos,X,X2,1,2,X2,X2,12,2,1
Daniel Trindade,X,1X,X,X2,X,1X,2,X,1
Antonio Morais,1,1,X,X,1X,12,X2,2,X
Helena Rodrigues,X,X,X2,2,X2,1,2,1,1X2
Helena Morais,X,2,X,1,X,X,X,X2,X
Luis Lopes,X,X,2,X,2,1X,2,X,1
Eduarda Teixera,2,2,2,X,X,1,2,2,1
Joana Bastos,1X,2,12,1,2,X,1,1,X
Helena Nunes,1X,X,1,X,2,2,X,1,1X
Carla Salgado,2,2,2,2,1,X2,2,X,X
Carla Seabra,12,X,2,1X2,1X,12,2,X,X
