Joana Teixera,X,X,X,2,X,X,2,1,1
Beatriz Aguiar,X,X,X,X,2,1,2,X,1
Daniel Nunes,2,X,X,2,X,1,2,X,1
Filipa Rodrigues,1,1,1,X,2,X,X,2,X
Joao Andrade,1,2,1,X,X,2,X,1,2
Eduardo Nunes,2,X,1,X,2,2,X,1,1
Filipe Aguiar,X,X,2,X,X,1,1,2,1
Helena Bastos,1,X,X,X,2,1,2,1,1
Carla Andrade,1,1,2,X,X,1,2,X,1
Helena Batista,X,2,1,X,2,2,1,1,2
Joao Nunes,1,X,X,1,X,X,2,X,2
Eduardo Abreu,2,1,1,2,1,1,2,X,1
Beatriz Teixera,1,2,1,1,1,1,2,2,2
Bernardo Nunes,1,X,1,1,2,1,X,X,2
Carlos Teixera,2,1,X,2,2,1,X,X,1
Carlos Teixera,2,2,2,1,1,1,2,1,1
Bernardo Gomes,1,X,X,1,2,1,X,X,1
Filipa Pereira,X,2,2,1,X,X,1,2,1
Joao Aguiar,1,X,2,X,1,2,2,2,2
Eduarda Teixera,2,1,2,X,2,2,2,X,2
Carla Pinto,X,X,1,1,X,X,X,1,X
Ana Pereira,2,X,1,2,1,1,X,X,X
Beatriz Pereira,2,X,1,1,2,X,1,1,1
Daniela Salgado,1,X,X,2,X,X,1,X,2
Eduarda Abreu,2,2,X,X,1,2,1,1,1
Helena Gomes,2,X,2,2,2,2,2,1,2
Luis Gomes,2,X,1,X,1,1,1,X,2
Helena Nunes,X,X,X,X,X,1,2,2,X
Ana Pinto,2,X,X,X,2,1,2,1,1
Daniel Andrade,1,X,X,X,X,1,X,2,1
Ana Santos,X,2,2,X,1,2,X,X,2
Daniel Abreu,1,1,1,2,1,X,1,2,1
Helena Nunes,2,1,1,2,1,2,2,X,2
Filipa Pereira,1,X,1,2,2,X,X,1,X
Joao Morais,2,1,X,X,2,2,2,1,2
Daniela Santos,X,X,X,1,X,1,1,2,1
Daniela Santos,2,2,1,2,1,2,X,1,1
Eduarda Pereira,X,X,1,2,1,2,2,X,2
Daniela Bastos,2,2,X,1,1,X,1,X,2
Joao Bastos,1,2,1,2,X,1,X,X,X
Luisa Teixera,1,1,1,1,2,1,2,2,1
Luis Salgado,X,X,X,2,2,2,2,1,2
Bernardo Teixera,2,1,X,X,X,1,2,X,2
Beatriz Salgado,X,1,2,1,X,2,X,2,1
Luisa Lopes,X,X,X,X,2,X,X,2,1
Eduarda Pereira,2,1,1,2,1,X,1,X,2
Antonio Aguiar,2,1,2,X,2,X,1,2,1
Daniela Bastos,1,2,2,1,1,1,X,2,X
Carlos Pereira,2,1,1,2,1,X,1,1,2
Eduardo Lopes,2,X,2,1,1,1,1,X,1
Bernardo Santos,1,1,X,1,1,X,X,X,1
Ana Salgado,X,X,X,X,X,X,2,X,X
Carla Lopes,X,X,X,2,X,1,1,X,1
Filipe Aguiar,2,X,2,X,X,X,1,2,X
Bernardo Aguiar,1,1,1,X,X,1,2,X,2
Antonio Lopes,X,2,1,X,X,X,X,X,2
Joao Pereira,2,X,X,1,1,1,X,1,1
Helena Santos,X,1,2,X,2,2,1,1,X
Filipa Santos,2,1,2,1,2,2,X,X,1
Daniela Morais,X,X,2,1,1,X,X,X,2
Antonio Seabra,X,X,X,1,1,X,2,X,1
Luis Andrade,X,1,X,2,1,2,1,1,X
Filipe Rodrigues,2,X,1,2,X,2,1,2,X
Daniel Abreu,2,X,2,2,1,2,2,2,1
Luis Rodrigues,2,1,X,2,1,2,1,1,X
Filipa Seabra,2,X,1,1,X,X,X,X,2
Daniel Morais,2,2,1,X,1,2,2,1,1
Bernardo Bastos,X,X,1,1,2,2,1,1,X
Daniel Rodrigues,2,X,2,2,1,1,2,1,2
Daniela Abreu,1,2,X,2,1,1,1,1,1
Joana Bastos,1,2,2,2,1,X,1,2,1
Joana Nunes,1,X,1,1,1,X,X,X,X
Joao Andrade,X,1,X,2,X,1,1,1,X
Joao Santos,1,2,1,X,1,1,X,2,1
Helena Salgado,1,2,X,1,2,X,X,X,1
Filipa Gomes,X,2,1,1,X,2,2,1,X
Helena Pereira,1,X,X,X,2,1,2,2,X
Carla Gomes,1,2,2,X,X,1,2,X,2
Eduardo Lopes,X,2,1,1,X,X,1,1,1
Joana Abreu,2,2,2,1,1,2,1,2,X
Helena Nunes,1,2,1,2,X,2,2,2,2
Antonio Pinto,1,2,X,2,1,2,X,1,X
Ana Morais,2,1,X,2,2,2,2,X,2
Ana Nunes,2,X,X,2,2,X,2,1,1
Filipe Salgado,X,1,2,2,X,X,2,1,1
Carla Andrade,1,2,X,2,1,X,X,1,X
Carlos Seabra,1,2,1,1,X,X,1,X,1
Eduardo Gomes,2,X,2,X,1,1,X,1,X
Filipe Rodrigues,1,2,X,X,2,1,1,X,2
Joana Seabra,1,1,X,2,1,X,X,1,2
Joana Andrade,X,X,X,2,X,2,1,X,2
Eduardo Rodrigues,2,2,X,1,2,1,X,2,X
Beatriz Pinto,2,1,X,1,1,X,2,X,X
Luisa Gomes,2,X,1,1,X,1,X,1,1
Antonio Trindade,1,X,2,X,2,1,X,X,2
Filipe Seabra,X,1,2,2,2,2,X,2,1
Eduarda Salgado,1,X,X,1,2,1,2,X,2
Carlos Aguiar,X,1,2,2,2,1,1,1,1
Helena Teixera,2,1,2,2,2,1,X,2,X
Joana Rodrigues,X,X,2,X,X,2,1,2,2
Carla Trindade,1,2,1,2,1,X,1,1,2
Filipe Seabra,X,1,2,1,X,1,1,2,X
Eduarda Gomes,1,1,2,X,X,1,X,1,X
Carlos Rodrigues,X,X,X,2,2,X,1,X,X
Eduarda Batista,X,2,2,1,2,2,1,X,2
Daniel Lopes,X,X,1,X,X,1,X,1,X
Eduarda Abreu,1,X,1,2,X,1,1,X,X
Filipa Rodrigues,1,1,2,1,X,2,1,2,X
Antonio Santos,2,2,2,2,X,1,2,X,1
Daniela Rodrigues,2,2,X,2,2,2,2,X,2
Daniela Salgado,X,X,2,X,2,2,X,X,2
Filipa Lopes,2,2,2,X,X,1,X,X,1
Bernardo Abreu,2,1,2,1,2,X,1,1,2
Bernardo Salgado,X,2,X,X,X,X,2,2,1
Eduardo Pinto,1,1,2,1,X,1,1,X,X
Eduarda Pinto,1,1,X,2,1,X,2,2,1
Bernardo Lopes,1,2,X,2,1,X,1,2,X
Carlos Batista,2,2,1,2,2,2,X,2,X
Beatriz Morais,2,X,2,X,2,2,X,2,X
Carlos Pereira,X,1,X,2,2,1,2,2,X
Carla Lopes,1,1,X,1,2,2,2,2,2
Filipe Pereira,2,1,1,1,X,1,1,X,1
Joana Rodrigues,2,2,X,X,1,1,1,1,2
Carla Gomes,1,2,1,1,2,X,2,X,1
Ana Bastos,1,X,1,X,1,2,1,2,2
Luisa Aguiar,X,1,1,X,2,2,X,1,X
Carlos Nunes,X,2,2,X,X,2,1,X,2
Daniela Abreu,X,1,X,X,X,2,1,1,2
Luisa Gomes,X,1,1,2,X,1,1,2,2
Daniela Nunes,1,X,X,2,2,1,1,1,X
Bernardo Morais,X,1,X,1,1,1,2,1,X
Helena Salgado,X,X,2,2,1,1,1,X,2
Carla Pereira,X,1,1,2,1,2,1,2,1
Bernardo Pereira,1,X,2,2,1,1,2,1,2
Carlos Pinto,1,2,1,X,1,1,1,X,2
Carlos Lopes,X,X,X,1,X,X,2,2,1
Luis Morais,2,2,2,X,1,2,1,2,1
Carla Bastos,X,X,X,1,1,X,1,1,X
Joao Morais,X,1,1,2,1,1,1,2,X
Joana Bastos,1,2,1,1,X,X,2,2,1
Filipa Aguiar,X,X,1,2,1,2,X,X,X
Joao Morais,2,X,1,2,1,X,2,2,2
Daniela Santos,1,X,X,1,2,X,X,2,X
Luis Batista,2,X,X,2,1,2,X,2,X
Carlos Trindade,2,2,2,X,X,X,X,2,X
Luisa Aguiar,X,X,X,1,1,X,X,1,X
Joana Pereira,X,X,X,X,2,1,X,2,X
Antonio Trindade,X,1,1,X,2,1,X,2,2
Ana Abreu,2,2,2,1,1,1,2,2,2
Luis Seabra,1,1,X,2,2,2,1,2,2
Filipe Gomes,1,2,1,1,1,X,2,2,2
Filipa Teixera,1,2,1,1,1,2,X,1,1
Antonio Teixera,X,2,1,X,X,2,2,X,X
Daniel Teixera,1,X,2,2,2,1,X,X,1
Filipe Trindade,2,2,X,X,X,1,X,1,X
Antonio Lopes,1,2,1,X,X,2,2,2,X
Daniela Santos,2,X,2,2,X,1,2,2,1
Ana Seabra,2,X,X,X,2,1,2,2,X
Luis Santos,1,2,1,X,2,2,1,2,1
Filipe Nunes,2,2,X,1,1,1,1,X,2
Antonio Teixera,2,1,2,2,1,2,2,2,2
Joana Rodrigues,2,X,2,1,2,2,X,X,X
Bernardo Batista,2,X,2,1,2,1,2,1,1
Carla Gomes,1,1,2,2,1,1,1,2,X
Daniel Abreu,1,X,1,2,2,X,1,X,1
Bernardo Aguiar,X,2,1,2,1,X,X,2,X
Daniela Aguiar,X,X,2,2,2,1,2,2,2
Joana Pinto,2,2,X,2,1,2,2,1,2
Ana Aguiar,2,X,X,1,1,1,X,X,X
Carla Trindade,2,2,1,X,2,2,X,X,X
Joao Pereira,X,X,1,X,2,2,X,2,1
Eduarda Nunes,X,1,2,X,1,1,1,2,X
Helena Teixera,1,2,2,1,2,X,X,2,2
Beatriz Abreu,2,2,2,1,2,X,1,1,1
Carla Lopes,2,2,X,2,X,2,1,X,1
Daniela Aguiar,2,1,X,X,1,X,X,X,1
Joana Pereira,2,X,2,1,1,X,2,X,2
Daniela Trindade,1,X,1,X,1,1,2,2,2
Beatriz Trindade,2,2,2,X,X,X,X,1,X
Filipe Nunes,X,2,2,1,1,X,1,X,2
Helena Rodrigues,X,1,1,1,2,1,1,2,2
Luisa Gomes,1,2,1,2,2,2,1,1,X
Carla Bastos,X,1,1,X,1,1,1,1,2
Daniel Trindade,1,2,2,X,1,2,1,1,X
Luis Gomes,1,1,1,1,X,2,X,X,1
Filipa Seabra,1,1,X,X,2,X,X,X,2
Carlos Morais,2,2,1,2,1,2,X,2,X
Joao Santos,X,X,2,2,1,1,X,X,1
Carla Aguiar,X,1,X,X,2,1,2,X,1
Helena Bastos,X,1,X,2,2,1,X,2,1
Eduardo Abreu,X,1,2,X,2,2,1,2,2
Luisa Salgado,2,2,1,1,X,X,2,X,1
Ana Aguiar,1,1,X,2,X,2,X,1,2
Daniel Lopes,1,1,1,2,X,1,2,2,1
Carlos Teixera,X,1,2,2,2,X,1,2,2
Helena Santos,1,2,2,X,X,1,1,2,X
Carla Aguiar,2,X,1,X,1,2,1,X,X
Joana Pinto,1,X,1,2,X,X,1,1,X
Joao Rodrigues,1,2,X,2,2,X,X,1,X
Carlos Batista,X,2,1,X,2,1,1,X,1
Filipa Trindade,X,1,X,1,1,X,X,X,X
Luisa Salgado,2,1,2,X,1,1,X,2,2
Joao Bastos,1,2,X,1,2,X,2,1,2
Filipe Abreu,1,X,1,2,X,2,1,1,2
Joao Morais,2,2,2,1,1,1,1,1,X
Eduarda Andrade,X,1,X,X,2,X,1,1,X
Joao Aguiar,1,2,1,X,1,2,2,1,X
Luis Trindade,X,X,X,1,2,1,X,2,X
Helena Nunes,X,X,2,2,1,X,1,2,X
Filipe Aguiar,X,X,X,1,X,X,1,2,X
Eduardo Bastos,1,2,2,2,1,2,2,2,1
Beatriz Salgado,1,X,2,1,2,2,X,X,1
Carla Batista,1,X,X,X,1,2,2,2,2
Joao Morais,2,1,2,X,1,2,1,X,2
Joana Abreu,2,1,2,X,1,X,2,2,X
Carla Seabra,X,X,X,X,X,2,1,X,1
Daniel Morais,1,X,2,X,X,1,1,2,1
Luisa Santos,X,1,1,2,2,X,1,X,1
Eduardo Trindade,1,2,2,2,X,2,2,2,X
Eduarda Abreu,2,1,X,X,1,2,X,1,2
Joana Lopes,2,X,1,2,1,1,1,X,2
Bernardo Morais,X,2,2,1,2,1,1,X,X
Eduarda Bastos,2,X,2,1,X,1,X,1,X
Helena Seabra,1,1,X,X,2,1,2,2,X
Joana Teixera,1,2,2,1,X,X,X,1,2
Bernardo Andrade,1,X,X,X,X,X,1,X,1
Ana Teixera,X,2,2,X,X,2,1,1,1
Antonio Aguiar,2,1,1,X,1,2,X,X,1
Carlos Gomes,1,1,X,1,2,X,X,1,X
Ana Bastos,X,1,X,1,X,1,2,2,1
Eduarda Aguiar,X,X,2,1,1,2,X,2,1
Joana Seabra,1,X,X,1,2,1,1,X,2
Filipe Teixera,2,2,X,X,2,1,1,1,1
Joao Trindade,2,2,2,2,X,1,1,1,X
Carlos Bastos,1,1,2,1,X,2,2,1,X
Carlos Andrade,2,2,X,X,2,2,X,X,1
Joao Bastos,1,2,2,2,1,1,1,2,1
Filipa Pinto,1,1,X,1,2,2,2,1,2
Joao Bastos,X,1,X,X,1,1,2,1,1
Filipa Gomes,1,2,2,X,1,X,X,2,X
Bernardo Morais,X,1,2,2,X,X,X,X,1
Carla Salgado,X,X,2,X,X,X,2,1,X
Luis Aguiar,1,X,2,1,1,1,X,1,X
Bernardo Andrade,2,X,X,2,2,X,2,2,1
Luis Gomes,2,1,2,2,X,1,1,X,X
Joao Abreu,1,2,1,2,1,1,2,1,X
Joana Teixera,2,2,1,2,X,X,X,X,1
Joao Andrade,1,1,2,2,1,1,X,2,X
Ana Aguiar,2,X,1,2,1,X,2,X,X
Joao Bastos,1,2,2,1,X,X,X,X,1
Carla Santos,2,X,1,2,X,2,1,X,2
Joao Salgado,2,X,X,1,1,X,1,X,2
Daniel Rodrigues,2,2,1,2,X,X,X,2,X
Joana Pereira,X,2,X,X,X,2,1,2,X
Joana Teixera,1,1,1,X,2,2,X,1,1
Filipa Abreu,1,1,2,2,X,2,1,2,2
Filipe Seabra,2,1,1,1,1,2,2,1,1
Ana Gomes,X,2,1,2,2,2,1,2,2
Carla Morais,1,2,X,X,X,2,X,X,X
Luisa Teixera,1,X,2,X,1,1,X,2,1
Carlos Salgado,X,1,1,1,X,X,1,1,2
Luisa Nunes,2,X,2,X,2,X,2,1,2
Joao Batista,2,2,2,1,2,1,X,2,1
Joao Salgado,1,X,1,2,1,1,X,X,1
Eduarda Lopes,2,1,X,1,1,1,2,X,X
Helena Seabra,X,2,2,X,X,X,2,X,2
Beatriz Morais,2,X,2,2,X,2,2,1,X
Helena Rodrigues,2,X,1,2,2,X,1,2,1
Carlos Pereira,2,1,2,1,1,1,1,1,1
Daniela Salgado,X,2,X,X,2,2,1,2,X
Ana Seabra,X,X,X,1,X,X,2,2,X
Filipe Teixera,2,X,1,X,X,X,X,2,2
Filipa Nunes,2,X,2,X,X,X,X,2,2
Bernardo Santos,2,X,2,X,2,1,2,1,1
Carla Trindade,2,1,X,1,1,2,2,X,2
Bernardo Batista,X,2,X,1,2,2,2,2,1
Joana Rodrigues,X,X,2,2,1,X,2,2,1
Helena Seabra,1,1,X,2,X,2,X,1,X
Daniel Andrade,X,2,2,1,2,2,X,1,2
Carla Pinto,1,X,2,X,1,1,2,2,1
Carlos Teixera,1,2,2,2,1,2,2,1,1
Daniela Abreu,1,1,X,1,X,X,X,2,X
Luis Morais,X,X,2,2,1,1,2,1,1
Beatriz Lopes,2,2,2,1,X,2,2,2,1
Daniela Aguiar,2,1,X,X,2,X,X,2,2
Eduardo Lopes,1,2,X,X,X,X,2,X,2
Bernardo Aguiar,X,1,1,X,1,1,1,2,2
Beatriz Salgado,1,1,1,1,X,2,2,1,1
Helena Gomes,1,1,1,1,1,2,2,1,X
Carla Morais,X,X,X,2,X,X,2,1,2
Eduardo Pinto,X,X,1,X,X,2,X,X,2
Filipe Seabra,X,2,X,2,2,2,X,X,X
Carla Pinto,X,1,2,2,X,X,X,2,1
Luisa Gomes,1,1,X,2,1,1,1,2,X
Bernardo Batista,X,2,2,X,X,X,2,1,2
Luisa Seabra,1,2,1,X,X,2,1,2,X
Joana Morais,X,2,1,2,X,X,1,1,2
Filipa Lopes,X,X,2,X,1,X,X,X,X
Antonio Bastos,1,X,X,X,1,1,1,1,2
Luisa Seabra,X,1,X,1,X,X,1,2,X
Helena Bastos,X,2,2,1,X,2,1,1,X
Antonio Teixera,X,1,1,1,1,1,X,X,1
Luisa Pinto,X,2,1,2,X,1,2,1,1
Ana Salgado,1,1,1,2,1,1,X,2,1
Antonio Trindade,1,1,1,1,1,1,2,2,2
Helena Lopes,X,X,X,2,X,1,2,X,1
Luis Aguiar,1,2,1,2,1,2,1,1,X
Ana Gomes,2,X,2,2,1,2,2,1,1
Joao Pereira,X,1,1,1,2,2,2,1,1
Daniela Aguiar,1,1,X,1,2,2,1,1,2
Daniela Morais,2,2,1,1,1,X,2,1,X
Daniela Santos,1,1,X,X,X,X,2,X,2
Luis Trindade,1,X,X,1,X,2,X,X,X
Filipe Morais,X,2,1,2,2,2,1,1,X
Antonio Pereira,2,X,X,X,1,1,X,2,1
Filipe Batista,2,2,2,1,X,X,2,X,X
Filipa Morais,2,1,X,1,X,2,2,1,X
Ana Seabra,1,2,X,1,X,1,X,X,1
Antonio Nunes,X,X,2,2,2,1,1,2,1
Ana Andrade,X,X,X,X,1,X,1,1,X
Carla Aguiar,1,X,1,1,2,2,2,2,1
Carla Nunes,2,1,X,X,1,2,X,1,1
Beatriz Bastos,1,1,X,X,2,X,1,1,2
Filipa Seabra,2,2,1,X,1,1,X,2,2
Joao Seabra,X,1,1,X,1,1,X,X,1
Helena Pereira,X,X,2,X,2,X,X,1,2
Antonio Lopes,X,X,2,X,1,2,2,1,1
Daniela Abreu,2,2,1,1,1,X,X,2,2
Luis Morais,2,1,2,1,X,1,X,1,2
Eduardo Santos,X,2,1,1,1,X,1,1,X
Eduarda Aguiar,X,1,2,1,1,X,2,X,X
Daniela Salgado,2,1,2,2,1,X,1,X,2
Daniel Teixera,1,2,2,X,X,1,X,X,X
Eduarda Aguiar,1,X,2,X,2,1,1,X,X
Carlos Bastos,2,1,1,2,X,X,2,1,X
Antonio Batista,2,1,X,X,2,2,2,2,X
Eduardo Pinto,1,1,2,2,2,X,X,1,1
Filipa Teixera,2,X,X,X,2,2,1,X,1
Beatriz Santos,2,1,2,1,1,X,X,2,2
Filipa Abreu,1,1,1,1,1,X,1,1,1
Joana Rodrigues,1,X,1,2,2,1,X,2,2
Bernardo Aguiar,1,1,X,1,1,2,2,2,2
Luis Trindade,1,1,2,X,1,1,X,1,1
Joao Santos,1,1,1,X,X,1,2,X,2
Ana Bastos,X,X,2,X,2,1,1,2,X
Joao Lopes,2,1,1,1,2,X,X,X,1
Eduarda Batista,1,2,X,2,1,2,2,1,2
Joana Bastos,1,1,2,2,2,1,2,1,1
Carla Lopes,2,1,X,2,X,2,X,1,2
Carlos Seabra,2,1,2,X,2,X,1,2,2
Antonio Gomes,2,1,2,2,X,2,1,X,1
Helena Andrade,1,X,1,X,2,1,1,2,2
Daniela Pereira,2,1,X,1,2,1,2,2,2
Luis Abreu,X,X,X,2,X,1,1,2,X
Filipa Gomes,2,X,1,X,X,1,X,X,1
Eduardo Gomes,X,1,2,2,1,1,1,1,2
Luisa Gomes,2,X,2,1,2,2,X,X,1
Luisa Pinto,1,1,1,X,1,2,X,X,2
Joao Salgado,X,1,2,2,2,1,2,X,2
Daniela Batista,X,1,2,1,X,1,2,X,2
Luisa Rodrigues,X,X,X,2,1,1,X,2,2
Carlos Andrade,2,1,X,X,2,2,2,X,1
Luisa Seabra,1,X,X,2,X,X,X,1,X
Luisa Batista,X,1,X,1,1,1,X,2,1
Eduardo Morais,1,1,1,X,1,2,X,2,2
Carla Gomes,1,1,X,2,X,X,X,1,2
Eduarda Batista,1,X,X,1,X,1,2,X,1
Ana Teixera,1,1,2,1,2,X,1,2,2
Luis Morais,X,1,2,X,1,1,2,X,2
Carlos Bastos,X,X,2,X,X,1,X,2,X
Luis Nunes,X,1,1,2,X,X,X,2,2
Ana Pereira,2,1,1,X,X,1,1,X,1
Helena Pinto,2,X,1,2,2,2,2,X,2
Helena Lopes,X,1,X,1,X,X,1,2,2
Joao Abreu,1,X,X,X,X,2,X,2,1
Beatriz Pereira,X,1,2,1,2,X,2,X,2
Helena Teixera,2,1,2,2,2,1,2,1,2
Filipe Gomes,1,2,1,2,X,2,2,X,2
Daniel Rodrigues,2,X,X,1,X,X,1,1,X
Filipa Abreu,1,2,2,1,1,1,1,2,1
Beatriz Batista,1,2,2,2,2,2,1,1,2
Carlos Pereira,1,1,1,2,2,2,X,X,X
Carlos Pereira,X,1,2,2,2,2,X,1,X
Daniela Pereira,2,2,2,2,2,1,1,X,1
Carlos Bastos,X,1,1,X,X,2,1,1,2
Luisa Trindade,1,X,X,1,2,X,X,1,X
Daniel Morais,X,X,1,2,2,2,X,1,X
Beatriz Rodrigues,X,1,X,2,1,X,2,1,X
Beatriz Pereira,X,1,1,2,X,X,2,X,X
Joana Gomes,2,2,2,2,X,2,X,2,1
Filipa Pereira,X,X,X,2,2,1,2,2,2
Helena Pinto,1,X,X,2,X,2,2,X,1
Bernardo Gomes,2,X,X,1,1,1,1,1,X
Joana Pereira,2,1,X,X,X,X,1,2,X
Beatriz Pereira,1,1,1,2,1,2,2,1,2
Daniela Gomes,X,2,X,X,X,1,1,2,1
Luis Morais,X,X,2,2,1,2,1,2,2
Filipa Santos,2,1,1,2,2,1,1,X,1
Helena Seabra,X,2,X,X,1,2,X,2,X
Eduarda Rodrigues,1,X,X,X,2,1,X,2,X
Beatriz Pinto,1,X,X,2,1,X,2,1,1
Luisa Trindade,2,2,X,1,2,2,X,2,2
Bernardo Rodrigues,2,1,2,X,1,2,2,2,1
Filipa Teixera,1,X,X,2,X,1,1,1,X
Joana Pereira,X,X,2,X,X,X,2,1,2
Filipe Gomes,X,1,2,X,1,1,1,X,X
Filipe Abreu,2,X,2,X,X,2,X,2,1
Filipa Nunes,X,X,1,1,X,1,1,2,X
Antonio Salgado,1,X,X,1,X,X,2,X,X
Eduardo Santos,X,X,1,2,X,X,2,1,X
Ana Gomes,1,1,2,2,X,X,X,2,2
Joao Pinto,2,2,1,2,1,1,1,X,2
Filipa Pereira,1,X,X,2,2,1,1,1,1
Filipe Rodrigues,2,2,X,2,X,1,X,2,1
Filipe Abreu,X,1,1,1,1,2,X,X,X
Carla Nunes,X,1,2,X,2,1,1,1,X
Luis Santos,1,X,1,1,X,X,1,1,2
Luis Rodrigues,1,X,1,X,X,X,2,2,2
Eduardo Lopes,X,2,X,2,2,X,2,2,1
Joao Batista,2,1,1,X,X,X,X,X,X
Carlos Teixera,2,X,X,2,2,1,X,X,2
Eduarda Lopes,1,1,X,2,X,2,X,2,1
Eduardo Batista,2,1,2,1,X,2,2,X,1
Luisa Lopes,2,1,1,X,1,2,X,1,2
Beatriz Aguiar,X,2,X,2,1,2,2,1,1
Joao Bastos,X,X,2,1,2,X,2,1,2
Filipe Batista,X,X,X,X,1,1,2,2,1
Joana Gomes,1,1,2,2,X,X,X,1,2
Carlos Andrade,1,2,1,2,1,2,1,2,X
Eduarda Pereira,1,X,2,1,2,X,1,2,1
Luisa Morais,2,1,2,2,X,X,1,X,1
Luis Gomes,1,1,X,X,2,X,1,1,X
Daniela Morais,X,1,2,1,2,X,1,X,1
Helena Bastos,X,1,1,2,X,X,1,X,X
Carla Seabra,2,X,1,2,1,X,1,X,2
Luis Lopes,X,1,X,X,X,X,2,1,1
Joao Batista,2,X,1,X,X,1,2,1,X
Beatriz Aguiar,2,1,2,2,2,2,2,X,2
Carla Lopes,2,1,X,1,1,X,X,X,2
Bernardo Morais,1,X,2,X,1,2,X,2,2
Helena Andrade,1,2,2,2,X,X,2,1,X
Luis Seabra,1,1,1,X,X,1,1,X,X
Ana Bastos,1,2,2,2,1,1,1,2,X
Filipe Teixera,X,1,X,1,1,2,1,2,X
Beatriz Pinto,1,1,X,1,1,1,X,X,2
Joana Seabra,2,1,X,1,X,1,X,X,1
Beatriz Teixera,2,2,1,X,1,2,2,2,2
Carla Morais,X,2,X,2,2,X,2,X,X
Ana Bastos,2,X,1,1,1,2,X,X,1
Filipa Nunes,X,2,2,1,1,2,X,2,2
Eduardo Trindade,1,1,1,2,1,2,1,X,X
Helena Abreu,X,1,2,1,X,1,1,2,2
Helena Andrade,1,2,1,1,2,X,X,2,1
Joao Abreu,2,1,1,1,2,1,1,2,X
Luis Morais,2,X,X,2,X,2,2,2,1
Luis Lopes,2,X,2,1,X,1,2,2,X
Luis Nunes,1,2,1,2,1,2,2,X,2
Luisa Santos,2,2,X,1,X,1,X,X,1
Helena Aguiar,X,X,1,1,X,2,X,2,2
Helena Santos,1,1,X,2,1,X,1,2,2
Joana Rodrigues,X,X,2,2,2,X,X,1,2
Eduarda Gomes,2,1,1,1,2,X,1,2,1
Beatriz Santos,2,1,1,2,X,2,1,1,X
Ana Batista,2,X,2,2,2,X,1,X,X
Joao Morais,X,1,1,1,2,1,2,X,X
Ana Aguiar,X,1,1,1,X,1,2,X,2
Bernardo Pereira,1,1,1,2,1,2,X,X,2
Filipa Lopes,X,1,X,1,1,2,1,1,X
Joana Teixera,X,2,X,1,2,2,2,1,2
Beatriz Rodrigues,2,2,1,1,X,1,1,1,2
Carlos Seabra,1,X,2,X,1,2,X,1,2
Helena Abreu,2,2,1,X,X,2,1,X,X
Filipe Andrade,2,2,X,2,1,X,1,1,1
Filipe Batista,2,2,1,2,1,1,2,X,2
Luis Seabra,1,1,X,2,2,1,1,X,X
Antonio Trindade,2,2,1,X,2,1,X,X,1
Helena Trindade,2,2,1,1,X,X,1,X,X
Antonio Lopes,X,X,2,2,X,X,X,X,X
Daniel Trindade,1,2,1,1,X,1,X,2,2
Beatriz Seabra,2,X,2,X,X,2,1,2,X
Daniela Batista,X,2,X,2,X,1,1,X,2
Joao Seabra,2,2,1,1,2,X,X,1,2
Luisa Abreu,X,X,1,2,X,1,X,1,X
Daniel Rodrigues,1,2,1,2,1,2,2,2,2
Eduarda Abreu,X,2,2,2,X,X,X,X,1
Filipa Trindade,X,X,X,2,X,X,1,1,1
Filipe Pinto,2,1,1,1,X,1,2,1,1
Carlos Seabra,X,2,1,X,X,X,1,1,X
Carla Pereira,X,1,1,X,2,X,X,X,2
Carla Seabra,2,2,2,1,1,2,X,X,1
Luis Morais,2,1,X,X,2,X,1,X,2
Beatriz Aguiar,1,1,2,X,1,1,1,2,2
Joao Gomes,1,2,X,1,1,2,2,1,1
Filipa Seabra,1,X,1,X,X,2,1,1,X
Luisa Andrade,2,1,2,X,1,1,1,1,2
Daniela Trindade,1,X,2,X,1,2,1,2,X
Carlos Salgado,2,2,1,X,X,X,2,1,2
Daniel Seabra,2,2,1,X,X,2,X,1,X
Luis Santos,X,X,X,2,X,2,1,2,X
Ana Morais,X,X,2,X,1,X,X,2,X
Luisa Lopes,X,1,X,2,2,2,1,1,2
Beatriz Rodrigues,X,1,X,2,X,1,2,X,X
Carla Pereira,2,X,X,X,2,1,X,X,1
Eduarda Aguiar,1,1,1,1,X,1,X,2,X
Bernardo Pinto,1,X,X,X,1,2,X,1,2
Joana Trindade,1,1,X,X,X,2,1,2,2
Joao Teixera,X,2,X,2,2,X,1,1,2
Joana Aguiar,X,2,X,X,X,X,X,2,X
Eduarda Nunes,1,X,1,2,2,X,2,1,1
Beatriz Trindade,X,2,1,2,2,2,X,1,2
Filipe Seabra,2,2,X,1,X,1,2,1,X
Carla Teixera,X,1,X,1,2,2,2,X,2
Filipe Morais,X,1,1,X,2,1,X,1,2
Beatriz Pereira,2,1,2,2,2,1,2,2,X
Antonio Andrade,1,1,1,1,2,X,X,X,1
Joao Morais,1,X,X,1,1,1,2,X,X
Carla Aguiar,X,2,1,2,X,X,1,X,1
Carlos Seabra,X,2,1,X,X,1,2,X,1
Joao Teixera,2,1,2,1,1,X,1,1,X
Joao Bastos,1,X,X,X,1,2,2,1,2
Helena Lopes,1,1,1,1,X,1,2,X,1
Joana Bastos,1,1,2,X,1,X,2,1,1
